0, -0.040235, -0.003269, 0.078420, -0.114588, 0.013541, 0.025495, 0.001416, -0.001040, 0.000533, 0.007453, 0.002043, 0.010825, 0.002169, 0.000000, 
1, -0.040234, -0.003268, 0.078417, -0.114588, 0.013540, 0.025495, 0.001416, 0.001637, 0.000672, 0.009459, 0.000813, 0.007572, 0.002017, 0.000000, 
2, -0.040235, -0.003268, 0.078411, -0.114588, 0.013540, 0.025495, 0.001416, -0.001183, 0.000937, 0.007953, -0.001014, 0.007007, 0.001640, 0.000000, 
3, -0.040234, -0.003266, 0.078395, -0.114593, 0.013540, 0.025495, 0.001416, 0.003037, 0.000812, 0.003654, -0.001474, 0.006364, 0.001525, 0.000000, 
4, -0.040234, -0.003264, 0.078365, -0.114604, 0.013539, 0.025495, 0.001416, 0.001729, 0.000347, 0.001173, -0.004008, 0.005286, 0.001418, 0.000000, 
5, -0.040234, -0.003261, 0.078325, -0.114617, 0.013541, 0.025495, 0.001416, 0.004153, 0.000150, -0.001252, -0.001494, 0.010216, 0.001319, 0.000000, 
6, -0.040234, -0.003258, 0.078279, -0.114632, 0.013540, 0.025495, 0.001416, 0.003288, -0.000784, -0.003347, -0.002080, 0.009390, 0.001226, 0.000000, 
7, -0.040234, -0.003254, 0.078231, -0.114646, 0.013540, 0.025495, 0.001416, 0.000235, -0.000716, -0.000196, -0.000755, 0.008656, 0.002834, 0.000000, 
8, -0.040234, -0.003250, 0.078183, -0.114660, 0.013539, 0.025495, 0.001416, -0.000725, -0.002751, -0.003157, -0.005227, 0.008024, 0.002635, 0.000000, 
9, -0.040235, -0.003244, 0.078137, -0.114672, 0.013541, 0.025495, 0.001416, -0.001281, -0.001998, -0.003130, -0.002442, 0.012374, 0.002450, 0.000000, 
10, -0.040235, -0.003238, 0.078094, -0.114683, 0.013542, 0.025495, 0.001416, -0.001866, -0.000122, -0.002826, 0.002507, 0.017169, 0.003770, 0.000000, 
11, -0.040235, -0.003231, 0.078054, -0.114693, 0.013541, 0.025495, 0.001416, -0.001735, -0.000493, -0.001448, 0.003368, 0.015443, 0.003506, 0.000000, 
12, -0.040235, -0.003223, 0.078016, -0.114703, 0.013541, 0.025495, 0.001416, -0.001613, -0.000340, -0.004372, 0.007944, 0.013914, 0.003412, 0.000000, 
13, -0.040235, -0.003215, 0.077980, -0.114713, 0.013540, 0.025495, 0.001416, -0.001500, -0.001210, -0.006593, 0.006805, 0.012846, 0.003173, 0.000000, 
14, -0.040235, -0.003206, 0.077948, -0.114723, 0.013540, 0.025495, 0.001416, -0.001799, -0.001091, -0.006957, 0.005224, 0.009771, 0.002967, 0.000000, 
15, -0.040236, -0.003197, 0.077918, -0.114730, 0.013540, 0.025495, 0.001416, -0.002154, -0.001887, -0.002357, 0.007908, 0.008310, 0.004411, 0.000000, 
16, -0.040236, -0.003188, 0.077890, -0.114738, 0.013539, 0.025495, 0.001416, -0.004092, -0.001805, -0.004930, 0.007354, 0.005655, 0.004101, 0.000000, 
17, -0.040236, -0.003178, 0.077864, -0.114746, 0.013539, 0.025495, 0.001416, -0.004699, -0.001695, -0.002562, 0.006746, 0.005182, 0.003814, 0.000000, 
18, -0.040236, -0.003168, 0.077840, -0.114753, 0.013539, 0.025495, 0.001416, -0.004934, -0.002238, -0.003006, 0.005961, 0.000496, 0.003546, 0.000000, 
19, -0.040236, -0.003159, 0.077818, -0.114760, 0.013538, 0.025495, 0.001416, -0.005363, -0.003750, 0.001072, 0.005535, -0.000508, 0.003391, 0.000000, 
20, -0.040236, -0.003149, 0.077796, -0.114766, 0.013538, 0.025495, 0.001416, -0.005299, -0.003794, 0.000964, 0.005147, -0.000995, 0.003153, 0.000000, 
21, -0.040236, -0.003139, 0.077777, -0.114772, 0.013538, 0.025495, 0.001416, -0.006259, -0.003292, 0.005084, 0.004836, -0.002256, 0.002940, 0.000000, 
22, -0.040236, -0.003130, 0.077760, -0.114777, 0.013538, 0.025494, 0.001416, -0.004404, -0.002922, 0.009489, 0.004590, -0.003413, 0.002970, 0.000000, 
23, -0.040236, -0.003121, 0.077742, -0.114782, 0.013537, 0.025494, 0.001416, -0.005284, -0.002018, 0.007037, 0.004268, -0.003173, 0.002728, 0.000000, 
24, -0.040235, -0.003112, 0.077726, -0.114787, 0.013539, 0.025494, 0.001416, -0.002756, -0.001232, 0.006080, 0.003244, 0.003580, 0.002596, 0.000000, 
25, -0.040235, -0.003104, 0.077710, -0.114791, 0.013538, 0.025494, 0.001416, -0.003052, -0.001272, 0.005646, 0.002562, 0.001534, 0.002026, 0.000000, 
26, -0.040235, -0.003097, 0.077696, -0.114795, 0.013538, 0.025494, 0.001416, -0.003225, -0.002055, 0.005090, 0.001657, -0.002770, 0.001294, 0.000000, 
27, -0.040235, -0.003089, 0.077683, -0.114799, 0.013538, 0.025494, 0.001416, -0.003758, -0.001085, 0.004708, 0.001541, -0.005028, 0.001203, 0.000000, 
28, -0.040236, -0.003082, 0.077670, -0.114802, 0.013539, 0.025494, 0.001416, -0.003570, -0.000706, 0.004529, 0.001458, 0.000288, 0.001119, 0.000000, 
29, -0.040236, -0.003075, 0.077659, -0.114805, 0.013539, 0.025494, 0.001416, -0.003345, -0.000597, 0.003478, 0.001356, -0.000516, 0.001041, 0.000000, 
30, -0.040236, -0.003069, 0.077648, -0.114808, 0.013539, 0.025494, 0.001416, -0.004021, 0.000713, 0.002830, 0.001261, -0.000522, 0.000968, 0.000000, 
31, -0.040236, -0.003063, 0.077639, -0.114811, 0.013538, 0.025494, 0.001416, -0.003755, 0.002053, 0.002632, 0.001173, -0.002896, 0.000900, 0.000000, 
32, -0.040236, -0.003058, 0.077629, -0.114814, 0.013540, 0.025494, 0.001416, -0.003551, 0.001606, 0.002354, 0.001141, 0.003948, -0.000478, 0.000000, 
33, -0.040235, -0.003052, 0.077621, -0.114816, 0.013541, 0.025494, 0.001416, -0.002468, 0.000996, 0.002097, 0.002207, 0.008601, -0.000444, 0.000000, 
34, -0.040236, -0.003047, 0.077613, -0.114820, 0.013541, 0.025494, 0.001416, -0.004730, 0.000307, 0.003483, -0.001917, 0.007947, 0.000135, -0.005409, 
35, -0.040235, -0.003042, 0.077605, -0.114822, 0.013540, 0.025494, 0.001416, -0.002772, 0.000719, 0.002514, -0.001757, 0.007339, 0.000125, 0.000000, 
36, -0.040235, -0.003038, 0.077599, -0.114824, 0.013541, 0.025494, 0.001416, -0.002620, -0.000355, 0.002338, -0.001617, 0.013777, 0.000116, 0.000000, 
37, -0.040234, -0.003034, 0.077592, -0.114825, 0.013543, 0.025494, 0.001416, -0.000667, 0.000315, 0.002174, 0.000317, 0.017041, 0.000176, 0.000000, 
38, -0.040235, -0.003030, 0.077586, -0.114827, 0.013542, 0.025494, 0.001416, -0.001260, -0.000036, 0.002047, 0.000294, 0.015383, 0.000163, 0.000000, 
39, -0.040235, -0.003026, 0.077581, -0.114828, 0.013541, 0.025494, 0.001416, -0.001341, -0.000021, 0.001609, 0.001335, 0.013074, -0.000438, 0.000000, 
40, -0.040234, -0.003023, 0.077576, -0.114830, 0.013541, 0.025494, 0.001416, 0.001105, 0.000158, 0.005414, 0.001377, 0.009984, -0.000719, 0.000000, 
41, -0.040234, -0.003019, 0.077571, -0.114831, 0.013541, 0.025494, 0.001416, 0.004179, -0.000359, 0.005043, 0.001828, 0.008761, -0.000660, 0.000000, 
42, -0.040234, -0.003017, 0.077566, -0.114832, 0.013540, 0.025494, 0.001416, 0.003684, -0.001682, 0.004715, 0.003115, 0.006605, -0.000614, 0.000000, 
43, -0.040233, -0.003014, 0.077562, -0.114833, 0.013540, 0.025494, 0.001416, 0.006518, -0.002769, 0.004384, 0.003462, 0.005408, -0.000571, 0.000000, 
44, -0.040234, -0.003011, 0.077558, -0.114834, 0.013539, 0.025494, 0.001416, 0.004544, -0.000970, 0.004186, 0.003649, 0.004861, -0.000531, 0.000000, 
45, -0.040234, -0.003008, 0.077555, -0.114835, 0.013539, 0.025494, 0.001416, 0.002894, 0.000270, 0.003893, 0.003393, 0.004478, -0.000494, 0.000000, 
46, -0.040234, -0.003006, 0.077551, -0.114836, 0.013539, 0.025494, 0.001416, 0.001907, 0.000238, 0.005659, 0.005641, 0.004130, -0.000459, 0.000000, 
47, -0.040234, -0.003003, 0.077548, -0.114837, 0.013538, 0.025494, 0.001416, 0.004293, 0.001325, 0.007816, 0.008372, 0.003756, -0.000427, 0.000000, 
48, -0.040234, -0.003001, 0.077545, -0.114839, 0.013538, 0.025494, 0.001416, 0.003891, -0.000087, 0.007310, 0.003496, 0.002861, 0.000926, 0.000000, 
49, -0.040234, -0.002999, 0.077543, -0.114840, 0.013539, 0.025494, 0.001416, 0.002236, 0.000029, 0.006797, 0.007641, 0.007742, 0.000625, 0.000000, 
50, -0.040234, -0.002997, 0.077540, -0.114840, 0.013541, 0.025494, 0.001416, 0.001633, 0.000044, 0.007703, 0.008538, 0.010890, 0.000581, 0.000000, 
51, -0.040235, -0.002996, 0.077538, -0.114841, 0.013542, 0.025494, 0.001416, 0.000718, -0.001291, 0.007163, 0.009161, 0.015722, 0.000541, 0.000000, 
52, -0.040235, -0.002994, 0.077536, -0.114841, 0.013541, 0.025494, 0.001416, -0.000521, -0.001436, 0.007436, 0.010204, 0.012235, 0.000503, 0.000000, 
53, -0.040234, -0.002992, 0.077534, -0.114842, 0.013543, 0.025494, 0.001416, 0.002617, -0.001462, 0.006974, 0.011292, 0.015894, -0.000122, 0.000000, 
54, -0.040234, -0.002991, 0.077532, -0.114842, 0.013542, 0.025494, 0.001416, 0.001936, -0.002632, 0.008642, 0.010601, 0.012260, -0.000114, 0.000000, 
55, -0.040235, -0.002990, 0.077530, -0.114843, 0.013542, 0.025494, 0.001416, 0.001346, -0.003189, 0.009123, 0.010195, 0.009386, -0.000106, 0.000000, 
56, -0.040234, -0.002988, 0.077529, -0.114843, 0.013541, 0.025494, 0.001416, 0.003982, -0.001840, 0.009941, 0.011655, 0.005821, -0.000098, 0.000000, 
57, -0.040234, -0.002987, 0.077527, -0.114843, 0.013541, 0.025494, 0.001416, 0.003323, -0.002634, 0.009286, 0.011815, 0.004831, -0.000092, 0.000000, 
58, -0.040234, -0.002985, 0.077524, -0.114844, 0.013540, 0.025494, 0.001416, 0.000638, -0.002163, 0.004430, 0.012057, 0.003751, -0.000085, 0.000000, 
59, -0.040235, -0.002984, 0.077523, -0.114845, 0.013540, 0.025494, 0.001416, -0.000148, -0.000098, 0.006505, 0.006728, 0.001112, -0.000079, 0.000000, 
60, -0.040235, -0.002983, 0.077522, -0.114846, 0.013539, 0.025494, 0.001416, -0.000172, -0.000327, 0.007582, 0.007715, 0.000410, -0.000225, 0.000000, 
61, -0.040235, -0.002982, 0.077519, -0.114846, 0.013539, 0.025494, 0.001416, -0.000716, 0.000121, 0.004025, 0.011202, 0.000061, 0.000279, 0.000000, 
62, -0.040235, -0.002981, 0.077517, -0.114847, 0.013539, 0.025494, 0.001416, -0.001508, -0.000241, -0.001406, 0.008032, -0.000980, 0.000260, 0.000000, 
63, -0.040235, -0.002980, 0.077514, -0.114847, 0.013538, 0.025494, 0.001416, 0.001243, -0.001354, -0.006793, 0.010536, -0.001425, -0.000348, 0.000000, 
64, -0.040235, -0.002979, 0.077514, -0.114848, 0.013538, 0.025494, 0.001416, 0.001156, -0.001305, -0.005070, 0.007960, -0.001696, -0.000324, 0.000000, 
65, -0.040234, -0.002978, 0.077513, -0.114848, 0.013540, 0.025494, 0.001416, 0.004033, -0.002381, -0.001259, 0.008607, 0.000960, -0.000301, 0.000000, 
66, -0.040234, -0.002978, 0.077513, -0.114850, 0.013539, 0.025494, 0.001416, 0.003750, -0.003208, 0.001804, 0.005467, 0.000892, -0.000305, 0.000000, 
67, -0.040234, -0.002976, 0.077511, -0.114850, 0.013539, 0.025494, 0.001416, 0.006361, -0.002524, -0.002443, 0.008564, 0.000577, -0.000284, 0.000000, 
68, -0.040234, -0.002976, 0.077509, -0.114849, 0.013539, 0.025494, 0.001416, 0.005797, -0.001605, -0.003991, 0.011267, -0.000812, -0.000020, 0.000000, 
69, -0.040234, -0.002975, 0.077509, -0.114851, 0.013538, 0.025494, 0.001416, 0.005188, -0.001931, -0.002245, 0.010342, -0.001041, -0.000018, 0.000000, 
70, -0.040234, -0.002974, 0.077507, -0.114850, 0.013538, 0.025494, 0.001416, 0.004656, -0.001564, -0.003697, 0.012802, -0.002258, -0.000017, 0.000000, 
71, -0.040235, -0.002973, 0.077507, -0.114850, 0.013538, 0.025494, 0.001416, 0.003588, -0.002508, 0.001492, 0.014694, 0.000690, -0.000016, 0.000000, 
72, -0.040235, -0.002973, 0.077506, -0.114850, 0.013537, 0.025494, 0.001416, 0.002890, -0.001868, -0.000829, 0.017507, -0.000134, 0.000019, 0.000000, 
73, -0.040235, -0.002972, 0.077504, -0.114850, 0.013537, 0.025494, 0.001416, 0.002173, -0.001729, -0.001496, 0.017847, -0.003689, 0.001720, 0.000000, 
74, -0.040234, -0.002971, 0.077504, -0.114850, 0.013537, 0.025494, 0.001416, 0.005097, -0.001473, 0.005064, 0.017463, -0.006557, 0.001599, 0.000000, 
75, -0.040235, -0.002971, 0.077504, -0.114851, 0.013537, 0.025494, 0.001416, 0.003054, -0.001020, 0.010364, 0.014115, -0.006139, 0.001479, 0.000000, 
76, -0.040234, -0.002970, 0.077505, -0.114852, 0.013537, 0.025494, 0.001416, 0.005528, -0.001007, 0.013488, 0.012730, -0.005726, 0.001898, -0.000120, 
77, -0.040234, -0.002969, 0.077503, -0.114852, 0.013537, 0.025494, 0.001416, 0.004517, -0.000937, 0.012509, 0.016270, -0.007246, 0.001764, 0.000000, 
78, -0.040234, -0.002969, 0.077503, -0.114853, 0.013536, 0.025494, 0.001416, 0.004428, -0.001596, 0.015441, 0.013368, -0.006999, 0.001641, 0.000000, 
79, -0.040235, -0.002968, 0.077504, -0.114854, 0.013538, 0.025494, 0.001416, 0.004058, -0.001475, 0.018909, 0.015422, -0.006752, 0.001526, 0.000000, 
80, -0.040234, -0.002968, 0.077502, -0.114854, 0.013538, 0.025494, 0.001416, 0.007077, -0.002147, 0.017288, 0.011779, -0.006279, 0.001596, 0.000000, 
81, -0.040234, -0.002968, 0.077501, -0.114854, 0.013537, 0.025494, 0.001416, 0.006581, -0.001900, 0.014913, 0.012411, -0.008957, 0.001484, 0.000000, 
82, -0.040235, -0.002967, 0.077500, -0.114855, 0.013537, 0.025494, 0.001416, 0.006119, -0.001767, 0.012991, 0.008802, -0.008902, 0.001380, 0.000000, 
83, -0.040234, -0.002967, 0.077499, -0.114856, 0.013537, 0.025494, 0.001416, 0.008674, -0.001525, 0.010100, 0.008016, -0.009424, 0.000904, 0.000000, 
84, -0.040234, -0.002967, 0.077498, -0.114856, 0.013539, 0.025494, 0.001416, 0.007897, -0.001178, 0.008372, 0.002651, -0.004095, 0.000840, 0.000000, 
85, -0.040234, -0.002966, 0.077497, -0.114856, 0.013538, 0.025494, 0.001416, 0.007335, -0.001078, 0.005771, 0.003384, -0.006133, 0.000782, 0.000000, 
86, -0.040235, -0.002966, 0.077496, -0.114856, 0.013540, 0.025494, 0.001416, 0.005826, -0.001003, 0.002105, 0.001596, -0.000512, 0.000862, 0.000000, 
87, -0.040234, -0.002966, 0.077495, -0.114856, 0.013539, 0.025494, 0.001416, 0.007373, -0.000945, -0.001194, 0.004231, -0.002145, 0.000801, 0.000000, 
88, -0.040234, -0.002965, 0.077494, -0.114855, 0.013539, 0.025494, 0.001416, 0.006847, -0.000887, -0.002029, 0.002713, -0.002138, 0.000745, 0.000000, 
89, -0.040234, -0.002965, 0.077495, -0.114856, 0.013539, 0.025494, 0.001416, 0.009249, -0.000593, 0.002875, 0.000770, -0.003328, 0.002344, 0.000000, 
90, -0.040235, -0.002965, 0.077496, -0.114857, 0.013540, 0.025494, 0.001416, 0.004505, -0.000552, 0.006617, -0.000523, 0.003445, 0.002180, 0.000000, 
91, -0.040235, -0.002964, 0.077495, -0.114857, 0.013541, 0.025494, 0.001416, 0.003204, 0.000144, 0.006060, -0.004363, 0.008790, 0.002027, 0.000000, 
92, -0.040235, -0.002964, 0.077494, -0.114858, 0.013542, 0.025494, 0.001416, 0.002381, -0.000017, 0.005635, -0.006610, 0.012270, 0.001894, 0.000000, 
93, -0.040235, -0.002964, 0.077494, -0.114857, 0.013542, 0.025494, 0.001416, 0.002087, -0.000058, 0.004330, -0.004605, 0.011342, 0.001761, 0.000000, 
94, -0.040235, -0.002964, 0.077494, -0.114858, 0.013541, 0.025494, 0.001416, 0.001638, -0.000509, 0.008442, -0.006153, 0.009510, 0.001646, 0.000000, 
95, -0.040236, -0.002963, 0.077495, -0.114858, 0.013542, 0.025494, 0.001416, 0.002703, 0.001199, 0.013185, -0.006218, 0.012577, 0.001800, 0.000000, 
96, -0.040236, -0.002963, 0.077495, -0.114859, 0.013544, 0.025494, 0.001416, 0.001224, 0.000441, 0.010330, -0.007855, 0.018217, 0.001674, 0.000000, 
97, -0.040236, -0.002963, 0.077494, -0.114858, 0.013543, 0.025494, 0.001416, 0.000944, 0.001004, 0.009606, -0.004928, 0.015086, 0.001582, 0.000000, 
98, -0.040236, -0.002963, 0.077493, -0.114858, 0.013542, 0.025494, 0.001416, -0.000310, 0.000778, 0.008402, -0.000909, 0.013910, 0.003123, -0.000120, 
99, -0.040236, -0.002963, 0.077492, -0.114857, 0.013542, 0.025494, 0.001416, -0.001114, 0.000513, 0.005436, 0.003057, 0.012311, 0.002288, 0.000000, 
100, -0.040235, -0.002963, 0.077492, -0.114856, 0.013543, 0.025494, 0.001416, 0.000152, 0.000991, 0.004010, 0.007376, 0.017263, 0.001892, 0.000000, 
101, -0.040235, -0.002962, 0.077491, -0.114857, 0.013542, 0.025494, 0.001416, -0.000659, 0.000816, 0.003704, 0.005536, 0.015092, 0.002602, 0.000000, 
102, -0.040235, -0.002962, 0.077491, -0.114858, 0.013542, 0.025494, 0.001416, 0.002673, 0.000695, 0.003208, 0.001474, 0.013284, 0.002420, 0.000000, 
103, -0.040235, -0.002962, 0.077490, -0.114858, 0.013541, 0.025494, 0.001416, 0.002469, 0.000495, 0.000295, -0.000661, 0.012302, 0.002250, 0.000000, 
104, -0.040235, -0.002962, 0.077490, -0.114859, 0.013542, 0.025494, 0.001416, 0.002245, 0.000427, -0.004251, -0.002291, 0.016251, 0.001898, 0.000000, 
105, -0.040235, -0.002962, 0.077489, -0.114859, 0.013542, 0.025494, 0.001416, 0.000698, 0.000216, -0.003953, -0.003184, 0.015044, 0.002001, 0.000000, 
106, -0.040235, -0.002962, 0.077489, -0.114860, 0.013541, 0.025494, 0.001416, 0.003219, 0.000875, -0.003676, -0.003963, 0.012355, 0.001861, 0.000000, 
107, -0.040234, -0.002962, 0.077489, -0.114859, 0.013541, 0.025494, 0.001416, 0.004342, 0.000716, -0.003629, -0.002531, 0.010503, 0.001823, 0.000000, 
108, -0.040234, -0.002962, 0.077488, -0.114858, 0.013540, 0.025494, 0.001416, 0.003725, 0.000603, -0.005279, 0.002138, 0.005688, 0.001839, 0.000000, 
109, -0.040234, -0.002962, 0.077488, -0.114859, 0.013540, 0.025494, 0.001416, 0.002428, -0.000025, -0.003771, 0.000446, 0.005087, 0.001507, 0.000000, 
110, -0.040235, -0.002962, 0.077488, -0.114858, 0.013541, 0.025494, 0.001416, 0.001895, -0.001115, -0.004552, 0.002328, 0.008994, 0.001402, 0.000000, 
111, -0.040234, -0.002962, 0.077487, -0.114857, 0.013541, 0.025494, 0.001416, 0.004459, -0.002541, -0.004232, 0.003572, 0.005582, 0.001303, 0.000000, 
112, -0.040234, -0.002961, 0.077487, -0.114858, 0.013542, 0.025494, 0.001416, 0.003354, -0.002598, -0.003026, 0.003018, 0.010424, 0.001448, 0.000000, 
113, -0.040235, -0.002961, 0.077487, -0.114858, 0.013541, 0.025494, 0.001416, 0.002394, -0.002956, -0.003513, -0.001947, 0.009651, 0.001347, 0.000000, 
114, -0.040235, -0.002961, 0.077487, -0.114858, 0.013541, 0.025494, 0.001416, 0.001931, -0.002504, -0.004522, -0.000158, 0.004095, 0.001100, 0.000000, 
115, -0.040234, -0.002961, 0.077486, -0.114858, 0.013542, 0.025494, 0.001416, 0.002436, -0.001140, -0.006784, -0.002886, 0.010238, 0.000433, 0.000000, 
116, -0.040234, -0.002961, 0.077488, -0.114858, 0.013542, 0.025494, 0.001416, 0.002257, -0.002008, -0.003140, -0.001917, 0.008147, 0.000403, 0.000000, 
117, -0.040235, -0.002960, 0.077488, -0.114858, 0.013541, 0.025494, 0.001416, 0.001652, -0.001429, -0.003316, -0.002718, 0.007002, 0.000071, 0.000000, 
118, -0.040235, -0.002960, 0.077487, -0.114859, 0.013541, 0.025494, 0.001416, 0.001469, -0.001257, -0.003083, -0.002578, 0.005003, 0.000066, -0.000240, 
119, -0.040235, -0.002960, 0.077487, -0.114858, 0.013540, 0.025494, 0.001416, 0.001096, -0.002775, -0.002884, 0.001479, 0.003405, 0.000062, 0.000000, 
120, -0.040235, -0.002960, 0.077487, -0.114858, 0.013540, 0.025494, 0.001416, 0.000952, -0.002041, -0.003078, 0.000870, 0.001641, 0.000108, 0.000000, 
121, -0.040235, -0.002959, 0.077487, -0.114859, 0.013539, 0.025494, 0.001422, -0.000227, -0.000937, -0.002786, 0.000683, 0.000380, 0.000109, 0.023558, 
